openalex_id,title,authors,year,publication_date,venue,type,cited_by_count,citations_per_year,language,doi,oa_url,landing_page_url,is_open_access,search_query,search_run_date,abstract
https://openalex.org/W4405211386,"Beware of metacognitive laziness: Effects of generative artificial intelligence on learning motivation, processes, and performance","Yizhou Fan, Luzhen Tang, Huixiao Le et al. (6 more)",2024,2024-12-10,British Journal of Educational Technology,article,348,174.0,en,https://doi.org/10.1111/bjet.13544,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bjet.13544,https://doi.org/10.1111/bjet.13544,True,AI feedback self-regulated learning educational technology,2026-05-21,"Abstract With the continuous development of technological and educational innovation, learners nowadays can obtain a variety of supports from agents such as teachers, peers, education technologies, and recently, generative artificial intelligence such as ChatGPT. In particular, there has been a surge of academic interest in human‐AI collaboration and hybrid intelligence in learning. The concept of hybrid intelligence is still at a nascent stage, and how learners can benefit from a symbiotic relationship with various agents such as AI, human experts and intelligent learning systems is still unknown. The emerging concept of hybrid intelligence also lacks deep insights and understanding of the mechanisms and consequences of hybrid human‐AI learning based on strong empirical research. In order to address this gap, we conducted a randomised experimental study and compared learners' motivations, self‐regulated learning processes and learning performances on a writing task among different groups who had support from different agents, that is, ChatGPT (also referred to as the AI group), chat with a human expert, writing analytics tools, and no extra tool. A total of 117 university students were recruited, and their multi‐channel learning, performance and motivation data were collected and analysed. The results revealed that: (1) learners who received different learning support showed no difference in post‐task intrinsic motivation; (2) there were significant differences in the frequency and sequences of the self‐regulated learning processes among groups; (3) ChatGPT group outperformed in the essay score improvement but their knowledge gain and transfer were not significantly different. Our research found that in the absence of differences in motivation, learners with different supports still exhibited different self‐regulated learning processes, ultimately leading to differentiated performance. What is particularly noteworthy is that AI technologies such as ChatGPT may promote learners' dependence on technology and potentially trigger “metacognitive laziness”. In conclusion, understanding and leveraging the respective strengths and weaknesses of different agents in learning is critical in the field of future hybrid intelligence. Practitioner notes What is already known about this topic Hybrid intelligence, combining human and machine intelligence, aims to augment human capabilities rather than replace them, creating opportunities for more effective lifelong learning and collaboration. Generative AI, such as ChatGPT, has shown potential in enhancing learning by providing immediate feedback, overcoming language barriers and facilitating personalised educational experiences. The effectiveness of AI in educational contexts varies, with some studies highlighting its benefits in improving academic performance and motivation, while others note limitations in its ability to replace human teachers entirely. What this paper adds We conducted a randomised experimental study in the lab setting and compared learners' motivations, self‐regulated learning processes and learning performances among different agent groups (AI, human expert and checklist tools). We found that AI technologies such as ChatGPT may promote learners' dependence on technology and potentially trigger metacognitive ""laziness"", which can potentially hinder their ability to self‐regulate and engage deeply in learning. We also found that ChatGPT can significantly improve short‐term task performance, but it may not boost intrinsic motivation and knowledge gain and transfer. Implications for practice and/or policy When using AI in learning, learners should focus on deepening their understanding of knowledge and actively engage in metacognitive processes such as evaluation, monitoring, and orientation, rather than blindly following ChatGPT's feedback solely to complete tasks efficiently. When using AI in teaching, teachers should think about which tasks are suitable for learners to complete with the assistance of AI, pay attention to stimulating learners' intrinsic motivations, and develop scaffolding to assist learners in active learning. Researcher should design multi‐task and cross‐context studies in the future to deepen our understanding of how learners could ethically and effectively learn, regulate, collaborate and evolve with AI."
https://openalex.org/W4386221177,"Educational Design Principles of Using AI Chatbot That Supports Self-Regulated Learning in Education: Goal Setting, Feedback, and Personalization","Daniel Chang, Michael Pin-Chuan Lin, Shiva Hajian et al. (1 more)",2023,2023-08-27,Sustainability,article,274,91.33,en,https://doi.org/10.3390/su151712921,https://www.mdpi.com/2071-1050/15/17/12921/pdf?version=1693121769,https://doi.org/10.3390/su151712921,True,AI feedback self-regulated learning educational technology,2026-05-21,"The invention of ChatGPT and generative AI technologies presents educators with significant challenges, as concerns arise regarding students potentially exploiting these tools unethically, misrepresenting their work, or gaining academic merits without active participation in the learning process. To effectively navigate this shift, it is crucial to embrace AI as a contemporary educational trend and establish pedagogical principles for properly utilizing emerging technologies like ChatGPT to promote self-regulation. Rather than suppressing AI-driven tools, educators should foster collaborations among stakeholders, including educators, instructional designers, AI researchers, and developers. This paper proposes three key pedagogical principles for integrating AI chatbots in classrooms, informed by Zimmerman’s Self-Regulated Learning (SRL) framework and Judgment of Learning (JOL). We argue that the current conceptualization of AI chatbots in education is inadequate, so we advocate for the incorporation of goal setting (prompting), self-assessment and feedback, and personalization as three essential educational principles. First, we propose that teaching prompting is important for developing students’ SRL. Second, configuring reverse prompting in the AI chatbot’s capability will help to guide students’ SRL and monitoring for understanding. Third, developing a data-driven mechanism that enables an AI chatbot to provide learning analytics helps learners to reflect on learning and develop SRL strategies. By bringing in Zimmerman’s SRL framework with JOL, we aim to provide educators with guidelines for implementing AI in teaching and learning contexts, with a focus on promoting students’ self-regulation in higher education through AI-assisted pedagogy and instructional design."
https://openalex.org/W3203117850,Assessment and Learning in Knowledge Spaces (ALEKS) Adaptive System Impact on Students’ Perception and Self-Regulated Learning Skills,"Hoda Harati, Laura Sujo-Montes, Chih‐Hsiung Tu et al. (2 more)",2021,2021-10-01,Education Sciences,article,72,14.4,en,https://doi.org/10.3390/educsci11100603,https://www.mdpi.com/2227-7102/11/10/603/pdf?version=1641541710,https://doi.org/10.3390/educsci11100603,True,AI feedback self-regulated learning educational technology,2026-05-21,"Adaptive learning is an educational method that uses computer algorithms and artificial intelligence (AI) to customize learning materials and activities based on each user’s model. Adaptive learning has been used for more than 20 years. However, it is still unique, and no other system could bring more or even similar capabilities than the ones adaptive technology offers, including the application of AI, psychology, psychometrics, machine learning, and providing a personalized learning environment. However, there are not many studies on its practicality, usefulness, improving students’ learning skills, students’ perception, etc., due to the limited number of institutes investing in this new technology. This paper presents the results of administering the newly developed Adaptive Self-regulated Learning Questionnaire (ASRQ) in an adaptive learning course equipped with the ALEKS (Assessment and Learning in Knowledge Spaces) system to study the amount of Self-regulated Learning Skills (SRL) score change, if any, of the students. The ASRQ was administered at the beginning and end of the semester as a pretest and posttest. Then, the quantitative Sample Paired t Test was run to measure the students’ SRL score change between the beginning and end of the semester. The results showed a significant decline in students’ SRL skills score while working with ALEKS. This paper also discusses the reasons for the considerable drop in SRL skills based on students’ perception and feedback collected through administering an open-ended survey at the end of the semester. The survey’s qualitative analysis showed various possible factors contributing to the decline of the SRL skills score, including lack of motivation, system complexity, hard penalty, lack of social presence, and lack of system practicality."
https://openalex.org/W4406246343,How Generative AI Influences Students’ Self-Regulated Learning and Critical Thinking Skills? A Systematic Review,"Juli Sardi, Darmansyah Darmansyah, Oriza Candra et al. (4 more)",2025,2025-01-10,International Journal of Engineering Pedagogy (iJEP),review,71,71.0,en,https://doi.org/10.3991/ijep.v15i1.53379,https://online-journals.org/index.php/i-jep/article/download/53379/15721,https://doi.org/10.3991/ijep.v15i1.53379,True,AI feedback self-regulated learning educational technology,2026-05-21,"Generative artificial intelligence (AI), particularly tools such as ChatGPT, is transforming education by enhancing self-regulated learning (SRL) and critical thinking skills, two essential competencies in the digital era. This study systematically analyzes the impact of generative AI on these skills using the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) framework to identify, evaluate, and synthesize relevant studies. Document searches were conducted in Scopus, Web of Science, and ScienceDirect, focusing on publications from 2022 to 2024, when ChatGPT was first widely adopted. Of the 3,214 documents identified, 557 met the initial screening criteria, and 38 studies were selected for detailed analysis. The findings reveal that 71.4% of studies reported AI’s positive role in SRL, mainly through personalized learning, metacognitive support, and adaptive feedback. Likewise, 62.5% of studies reported its significant role in critical thinking, supporting the process of analysis, evaluation, and reflection. However, researchers cautioned against an overreliance on technology, which one said could take away some students’ ability to think for themselves. Such findings indicate that educational institutions need to change their ways and include generative AI in a model that focuses on areas that foster learner independence. This approach will assist teachers and decision-makers in harnessing the distinctive kitsch of AI technology by creating new learning spaces that are creative and future-oriented."
https://openalex.org/W4406808773,Adapting educational practices for Generation Z: integrating metacognitive strategies and artificial intelligence,Sarah Chardonnens,2025,2025-01-24,Frontiers in Education,article,39,39.0,en,https://doi.org/10.3389/feduc.2025.1504726,https://www.frontiersin.org/journals/education/articles/10.3389/feduc.2025.1504726/pdf,https://doi.org/10.3389/feduc.2025.1504726,True,AI feedback self-regulated learning educational technology,2026-05-21,"The educational landscape is evolving rapidly due to the technological transformations brought by the digital age, necessitating innovative approaches to engage Generation Z learners. This study explores the specific educational needs of Generation Z, defined as individuals born between 1997 and 2012, and examines the role of metacognitive strategies and artificial intelligence (AI) in enhancing their learning experiences. A systematic literature review was conducted using academic databases such as Google Scholar, Scopus, and PsycINFO to identify 121 relevant studies published between 2000 and 2024. The review focused on research articles that addressed motivation, engagement, self-regulation, and cognitive processes in digital learning environments. The results reveal that active learning strategies such as project-based learning and formative assessment significantly enhance engagement and autonomy in Generation Z students. Furthermore, the integration of AI technologies provides personalized learning paths and real-time feedback, supporting self-regulated learning. However, over-reliance on AI poses risks to the development of critical thinking and self-regulatory skills. The study concludes by proposing a balanced approach to AI integration, suggesting that it should complement human guidance to foster holistic student development. Future research should explore the long-term effects of AI on cognitive development and the design of inclusive AI tools that cater to diverse learners."
https://openalex.org/W4410193521,"Self-Regulated Learning in the Digital Age: A Systematic Review of Strategies, Technologies, Benefits, and Challenges","Ahmad Faza, Ilyana Agri Lestari",2025,2025-05-08,The International Review of Research in Open and Distributed Learning,review,32,32.0,en,https://doi.org/10.19173/irrodl.v26i2.8119,https://www.irrodl.org/index.php/irrodl/article/download/8119/6253,https://doi.org/10.19173/irrodl.v26i2.8119,True,AI feedback self-regulated learning educational technology,2026-05-21,"When students enter higher education, self-regulated learning (SRL) involving goal setting, planning, monitoring, and reflection is crucial for academic success. This study systematically reviews SRL strategies, supporting technologies, and their impacts, especially with the shift to online learning due to the COVID-19 pandemic. Following Kitchenham’s guidelines, 121 articles from ScienceDirect and Scopus were reviewed. Key SRL strategies include goal setting, cognitive and metacognitive processes, time management, self-reflection, help-seeking, and monitoring. Technologies such as learning management systems (LMS), massive open online courses (MOOCs), artificial intelligence (AI), collaborative platforms, and learning analytics support SRL by providing personalized feedback and facilitating autonomous learning. Benefits include improved performance, motivation, and engagement, while challenges involve limited access to digital resources, technical issues, resistance to change, and inadequate instructor training. Addressing these barriers is essential for optimizing SRL implementation, guiding future research and educational practice."
https://openalex.org/W4403654337,Enhancing legal writing skills: The impact of formative feedback in a hybrid intelligence learning environment,"Florian Weber, Thiemo Wambsganß, Matthias Söllner",2024,2024-10-22,British Journal of Educational Technology,article,27,13.5,en,https://doi.org/10.1111/bjet.13529,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bjet.13529,https://doi.org/10.1111/bjet.13529,True,AI feedback self-regulated learning educational technology,2026-05-21,"Abstract Recent developments in artificial intelligence (AI) have significantly influenced educational technologies, reshaping the teaching and learning landscape. However, the notion of fully automating the teaching process remains contentious. This paper explores the concept of hybrid intelligence (HI), which emphasizes the synergistic collaboration between AI and humans to optimize learning outcomes. Despite the potential of AI‐enhanced learning systems, their application in a human‐AI collaboration system often fails to meet anticipated standards, and there needs to be more empirical evidence showcasing their effectiveness. To address this gap, this study investigates whether formative feedback in an HI learning environment helps law students learn from their errors and write more structured and persuasive legal texts. We conducted a field experiment in a law course to analyse the impact of formative feedback on the exam results of 43 law students, as well as on the writer (students), the writing product and the writing process. In the control group, students received feedback conforming to the legal common practice, where they solved legal problems and subsequently received general feedback from a lecturer based on a sample solution. Students in the treatment group were provided with formative feedback that specifically targeted their individual errors, thereby stimulating internal cognitive processes within the students. Our investigation revealed that participants who were provided with formative feedback rooted in their errors within structured and persuasive legal writing outperformed the control group in producing qualitative, better legal text during an exam. Furthermore, the analysed qualitative student statements also suggest that formative feedback promotes students' self‐efficacy and self‐regulated learning. Our findings indicate that integrating formative feedback rooted in individual errors enhances students' legal writing skills. This underscores the hybrid nature of AI, empowering students to identify their errors and improve in a more self‐regulated manner. Practitioner notes What is already known about this topic Collaboration between humans and AI in educational settings advances learning mutually, fostering a unified developmental process. Collaborative education models advocate leveraging human and AI strengths for adaptive learning. Despite abundant theoretical research, empirical studies in HI remain limited. This gap underscores the need for more evidence‐based approaches in integrating AI into educational settings. What this paper adds Field experiment investigating the impact of formative feedback in a hybrid intelligence learning environment based on the theory of learning from errors. Comparison of a traditional legal learning environment (lecturer teaching using sample solutions) versus formative feedback in a hybrid intelligence learning environment. Implementing formative machine learning‐based feedback supports law students in producing more structured and persuasive legal texts, leading to enhanced exam performance and higher grades. Implications for practice and/or policy Our research contributes significantly to computer‐based education by presenting empirical evidence of how formative writing feedback impacts students' legal knowledge and skills in educational settings. This underscores the importance of incorporating empirical data into the development of AI‐based educational tools to ensure their effectiveness. By focusing on individual errors corrected by formative feedback, we contribute to the learning from errors literature stream. This perspective offers valuable insights into how such feedback can support students' writing and learning processes, filling a gap in empirical evidence. Our findings demonstrate the potential impact of ML‐based learning systems, particularly in large‐scale learning environments like legal mass lectures. Formative writing feedback emerges as a scalable and beneficial addition to traditional learning environments, triggering internal learning processes, fostering self‐regulated learning and increasing self‐efficacy among students. By demonstrating the effectiveness of formative feedback within the framework of HI, particularly in legal education, our research underscores the potential of combining human understanding with AI‐supported feedback to enhance learning outcomes."
https://openalex.org/W4409340406,Enhancing self-regulated learning and higher-order thinking skills in virtual reality: the impact of ChatGPT-integrated feedback aids,"Wei‐Sheng Wang, Chia‐Ju Lin, Hsin‐Yu Lee et al. (2 more)",2025,2025-04-10,Education and Information Technologies,article,22,22.0,en,https://doi.org/10.1007/s10639-025-13557-x,,https://doi.org/10.1007/s10639-025-13557-x,False,AI feedback self-regulated learning educational technology,2026-05-21,
